cell_id,fg,n_sp,n_rec,iap_t_mean,iap_t_q5,iap_t_q95,bo_sst_mean,bo_sst_q5,bo_sst_q95,bo_sbt_mean,bo_sbt_q5,bo_sbt_q95,species,records,worms_id,rank_name
10612,benthos,127,1796,NaN,NA,NA,12.051518121103058,9.757153241485689,14.680391808766831,11.254333238666602,9.328543482232996,13.192349173311136,NA,NA,NA,NA
10612,birds,1,7,8.27788304478955,0.30908976197242766,14.76621150970459,7.68837764309655,0.26679999232292184,10.906000137329102,7.110022091373089,-0.16084524989128113,10.653924703598022,NA,NA,NA,NA
10612,fish,70,1442,12.035803813569009,6.776826337694956,16.988047116341768,11.548346869224826,9.782260015073662,13.932754221802446,10.238255846387098,7.824053284257197,12.522769132797992,NA,NA,NA,NA
10612,macroalgae,79,529,13.620271549843347,9.075163706849787,17.863262925661804,11.489523726027308,9.116493417364888,14.103723660759304,11.035034209968144,8.890479608564611,13.477844176896353,NA,NA,NA,NA
10612,mammals,4,188,11.672346347186744,6.474138576933679,17.59356745253218,10.00102555318112,7.888462921406361,14.025951694934927,9.482039977941076,6.37754928938886,12.758574643033617,NA,NA,NA,NA
10612,nekton,2,32,13.920642042734668,8.281329838559031,17.514230966567993,11.744839929696615,9.395905927754939,12.882187485694885,11.324696050223423,9.323703611036763,12.694776755571363,NA,NA,NA,NA
10612,reptiles,2,4,21.477997901913916,13.251953649520875,29.05467176437378,20.014252780088373,13.163249969482422,27.449212741851806,12.76530309038484,1.05156662017107,24.470999717712402,NA,NA,NA,NA
10612,zooplankton,6,31,14.238794087278139,10.306436451019781,18.049657317130794,14.098074557063477,9.532932525007954,18.855422398351852,11.97805040679883,8.664325303416097,15.027361285301946,NA,NA,NA,NA
10615,benthos,4,4,12.805766630482427,6.8149537444114685,17.939117431640625,10.679936260893397,8.625937497615814,13.222475147247314,10.52032060362907,8.491564309597015,12.870613765716552,NA,NA,NA,NA
10615,birds,3,7,13.509461698646104,7.568288053785052,18.79609571184431,11.800412436376172,8.576892828941347,15.240714618137904,10.951394553280599,6.948292800358364,14.139771052769252,NA,NA,NA,NA
10616,birds,3,7,14.641157025219368,7.7908590861729214,20.474736213684082,11.795058943555718,7.213450189999173,17.291857719421387,10.960731742423018,5.76297254594309,17.14092813219343,NA,NA,NA,NA
10616,mammals,1,1,13.842419135908669,7.64150333404541,18.34183692932129,10.367323406622399,7.710000038146973,14.767999649047852,9.862154784265117,6.402090072631836,13.892000198364258,NA,NA,NA,NA
